WISEA J083535.06+170139.3,128.89621,17.02757,QSO,2.193622
WISE J085555.51+094154.2,133.98128,9.69842,QSO,2.192692
WISEA J115901.75+065619.0,179.75729,6.93863,QSO,2.186956
[HB89] 0917+449,140.24358,44.69833,QSO,2.186448
WISEA J161713.57+040842.0,244.30662,4.14492,VisS,2.185
WISEA J112338.14+052038.7,170.90892,5.344,QSO,2.183412
B3 0954+443,149.50871,44.10203,QSO,2.183
WISEA J140744.20+140620.7,211.93421,14.10578,QSO,2.182597
4C +27.31,230.85501,27.08261,G,2.1824
B2 1636+28,249.56629,27.93419,QSO,2.1824
[HB89] 1204+281,181.86625,27.91635,QSO,2.182064
[HB89] 1542+042,236.24761,4.12954,QSO,2.182
WISEA J081809.99+100027.1,124.54148,10.00752,QSO,2.1815
WISEA J120301.01+063441.1,180.75422,6.57821,QSO,2.18093
[HB89] 1318+113,200.32849,11.11388,QSO,2.179202
SDSS J165233.20+401358.3,253.13839,40.23287,QSO,2.175
B3 1520+437,230.45672,43.61091,QSO,2.174594
B3 1244+475,191.60269,47.30824,QSO,2.174496
[HB89] 1658+575,254.94053,57.52557,QSO,2.173
WISE J154917.46+503805.8,237.32279,50.63494,QSO,2.170987
WISEA J134723.49+183537.5,206.84788,18.59377,QSO,2.169
B3 0807+437A,122.63754,43.58596,QSO,2.16635
FBQS J091054.1+375915,137.72577,37.9875,QSO,2.166231
WISEA J102432.57+180128.1,156.1357,18.02446,*,2.165
WISEA J143302.04+101808.8,218.25858,10.30245,*,2.165
WISEA J143737.04+094847.0,219.40441,9.81325,QSO,2.164743
WISEA J074922.97+225511.9,117.34571,22.91996,QSO,2.164468
WISEA J094236.06+334435.6,145.65033,33.74336,*,2.155
WISEA J142335.49+243620.5,215.89788,24.60573,*,2.155
WISEA J084538.60+585232.4,131.41084,58.87567,QSO,2.1532
SDSS J093732.79+061602.7,144.38664,6.26744,QSO,2.15247
WISEA J103715.34+465014.4,159.31406,46.83733,QSO,2.15
[HB89] 1719+497,260.1765,49.73033,QSO,2.15
WISEA J103640.35+123338.7,159.16817,12.56075,QSO,2.145
FBQS J131443.8+234826,198.68253,23.80744,QSO,2.145
B3 1135+436,174.53618,43.31864,QSO,2.143519
[HB89] 1635+159,249.4584,15.82106,QSO,2.14
SDSS J151150.23+140506.4,227.95934,14.08514,*,2.137464
[HB89] 1020+191,155.72982,18.89285,QSO,2.136
WISEA J080941.73+534125.1,122.42389,53.6903,QSO,2.133
NGC 2639 U14,131.1778,49.39827,QSO,2.132
B2 1240+39,190.72014,39.26264,QSO,2.131
WISEA J154534.34+200640.3,236.3931,20.11124,QSO,2.129891
WISEA J151727.74+555627.2,229.36586,55.94098,QSO,2.128128
WISE J133307.50+272518.3,203.28121,27.42177,QSO,2.126
[HB89] 1116+128,169.73876,12.57826,QSO,2.125651
WISEA J145756.26+574446.9,224.48448,57.74636,QSO,2.125556
WISEA J090454.02+482553.9,136.22504,48.43164,G,2.125
WISEA J100308.64+105048.6,150.78604,10.84685,QSO,2.123844
SDSS J142824.75+563611.1,217.10314,56.60312,QSO,2.123053
B2 1439+32,220.50058,32.57231,QSO,2.12
WISEA J095552.25+500131.5,148.96772,50.02545,QSO,2.117132
WISEA J123256.61+572214.2,188.23585,57.3706,QSO,2.116009
WISEA J075008.34+501506.8,117.53476,50.25189,*,2.115
FBQS J0754+2941,118.74314,29.69844,QSO,2.106361
B3 1251+398,193.54357,39.55646,QSO,2.104
WISEA J143828.50+441812.0,219.61877,44.30335,QSO,2.102262
B3 0803+452,121.63947,45.07563,QSO,2.102
SBS 0833+585,129.34337,58.41718,QSO,2.101
[HB89] 1234+268,189.1305,26.58575,QSO,2.1
[HB89] 1509+102,227.87988,10.0276,QSO,2.1
WISEA J093127.95+484039.5,142.86654,48.67764,QSO,2.098783
SDSS J162014.19+103621.0,245.05916,10.60585,QSO,2.0986
WISEA J085838.39+112824.5,134.65996,11.4735,QSO,2.0933
[HB89] 1616+063,244.76537,6.21729,QSO,2.092401
WISE J085657.24+211143.7,134.23852,21.19546,QSO,2.090888
WISEA J115201.11+102322.9,178.00471,10.38968,QSO,2.089472
SDSS J161352.99+174804.0,243.47083,17.80114,QSO,2.088
B3 0841+431,131.27601,42.95509,QSO,2.087416
B2 1050+39,163.39057,38.89678,*,2.085
[HB89] 1331+170,203.39909,16.81778,QSO,2.084
PKS 1348+007,207.76846,0.52206,QSO,2.084
WISE J153939.13+274438.2,234.91307,27.74395,QSO,2.084
WISEA J131814.28+180714.9,199.55954,18.12078,QSO,2.081
B3 1325+436,201.83741,43.44111,QSO,2.079764
WISEA J121827.99+061659.0,184.61666,6.28297,QSO,2.078193
2MASS J12412957+6020415,190.37329,60.34481,QSO,2.073932
B2 0754+25,119.40863,25.4702,QSO,2.073622
[HB89] 0750+339,118.36743,33.84761,QSO,2.07
WISEA J095858.92+294803.9,149.74562,29.80116,QSO,2.069325
[HB89] 1435+638,219.19084,63.61052,QSO,2.068
B2 1026+23,157.41622,22.86018,QSO,2.067544
WISEA J134048.37+433359.8,205.20156,43.56662,QSO,2.067362
WISEA J101051.81+333017.6,152.71595,33.50493,QSO,2.067
B2 0815+32,124.66694,31.89672,QSO,2.065
WISE J090534.98+135806.4,136.39579,13.96842,*,2.065
WISEA J083105.38+522520.3,127.77234,52.42229,QSO,2.064
WISE J164125.22+225704.0,250.35511,22.95112,QSO,2.062912
[HB89] 0949+363,148.1108,36.10219,QSO,2.059019
SDSS J172240.06+610559.9,260.66691,61.09994,QSO,2.058
WISEA J113709.10+524130.8,174.28818,52.69193,QSO,2.057876
SBS 1445+522,221.78088,52.06114,QSO,2.056973
B2 1016+33,154.78773,33.73604,QSO,2.05576
B2 0953+30,149.15644,30.54461,VisS,2.055
WISEA J112321.30+462021.1,170.83879,46.33914,*,2.055
FBQS J142455.5+361536,216.23132,36.26008,QSO,2.055
B2 1526+32B,232.21989,31.95705,VisS,2.055
SDSS J125544.98+612450.8,193.93745,61.41411,QSO,2.054553
WISEA J101254.29+613634.4,153.22605,61.60961,QSO,2.048174
B3 0827+421,127.6118,42.02584,QSO,2.046
WISEA J074425.67+182529.8,116.107,18.42495,*,2.045
B3 1246+473,192.23891,47.06235,QSO,2.043829
B3 1138+425,175.35029,42.29735,QSO,2.043793
SBS 1345+584,206.92082,58.21173,QSO,2.042992
WISEA J165944.99+021307.1,254.93749,2.21862,QSO,2.039
WISEA J143806.79+175805.4,219.52833,17.96818,QSO,2.0376
WISEA J104932.84+640648.3,162.38719,64.11345,QSO,2.0372
B3 0927+469,142.64617,46.73574,QSO,2.036009
B2 0819+28,125.59629,28.09989,QSO,2.034
WISEA J084713.03+083021.9,131.80433,8.50606,QSO,2.033077
[HB89] 1354+258,209.27725,25.62471,QSO,2.032
WISEA J075019.54+363002.9,117.58146,36.50081,QSO,2.030159
WISEA J115826.77+482516.1,179.61154,48.42117,QSO,2.028
WISEA J081303.83+254211.2,123.26597,25.70306,QSO,2.025058
WISE J101858.54+591127.9,154.74388,59.19108,QSO,2.025
WISE J101950.86+632001.6,154.96199,63.33378,QSO,2.025
WISEA J114608.22+124050.4,176.53422,12.68064,*,2.025
SDSS J134744.60+533609.3,206.93585,53.60261,*,2.025
WISEA J115650.73+435521.0,179.21146,43.92261,QSO,2.024915
SBS 1406+564,212.05394,56.22569,QSO,2.023348
WISEA J143708.17+040534.4,219.28412,4.09286,QSO,2.022984
B3 1208+428B,182.82702,42.57378,QSO,2.021583
B3 0756+406,120.06694,40.49889,QSO,2.02057
[HB89] 0848+155,132.71587,15.37086,QSO,2.018423
WISEA J100507.10+501929.6,151.2795,50.32488,QSO,2.016356
[HB89] 1158+122,180.23331,11.95513,QSO,2.01567
FBQS J103641.9+250236,159.17485,25.04344,QSO,2.014684
WISEA J165913.86+171415.1,254.80775,17.23752,QSO,2.013966
B3 1224+439,186.74127,43.6829,QSO,2.009163
WISEA J080243.97+525544.2,120.68327,52.9289,QSO,2.008064
B3 1403+411,211.28248,40.9494,QSO,2.000102
FBQS J095707.3+235625,149.28071,23.94033,QSO,1.999992
[HB89] 1157+532,180.04743,53.01302,QSO,1.997
WISEA J112907.69+164322.6,172.28202,16.72292,QSO,1.9967
WISEA J080416.26+124159.3,121.06768,12.69976,*,1.995
WISEA J155752.77+025328.0,239.46985,2.89108,QSO,1.993842
SDSS J172236.72+585622.2,260.65303,58.93952,QSO,1.9935
[HB89] 1456+092,224.8467,9.06899,QSO,1.991
[HB89] 1157+014,179.93681,1.20198,QSO,1.99055
[HB89] 1606+289 NED01,242.047,28.81728,QSO,1.989
WISEA J161836.08+001028.5,244.65007,0.17455,QSO,1.988555
WISEA J161914.82+224748.4,244.81177,22.79663,QSO,1.987
B3 1046+382,162.42383,37.94164,QSO,1.985853
B2 1648+24A,252.59552,24.45963,QSO,1.985242
WISEA J152951.11+182752.5,232.46296,18.46458,QSO,1.98512
WISEA J113035.26+113321.4,172.64699,11.55609,*,1.985
WISEA J123849.87+524933.9,189.70772,52.82611,*,1.985
WISEA J114626.92+584834.0,176.61213,58.80952,QSO,1.982
[HB89] 1621+392,245.78176,39.159,QSO,1.981361
WISEA J095646.97+095430.2,149.19563,9.90828,QSO,1.979596
B3 0912+392,139.02118,39.00532,QSO,1.978
WISEA J080408.23+131355.7,121.03429,13.23214,QSO,1.977094
WISEA J080224.58+592134.7,120.60247,59.35967,QSO,1.977
WISEA J163939.83+535747.0,249.91601,53.96309,QSO,1.977
B3 0826+428,127.44549,42.69191,QSO,1.976607
WISEA J102718.94+213136.8,156.82896,21.5269,*,1.975
WISEA J154543.84+540042.8,236.4326,54.01187,UvES,1.975
WISEA J100820.75+253339.5,152.08647,25.56099,QSO,1.974111
WISEA J082855.41+032843.9,127.2309,3.47885,QSO,1.974089
B2 1225+36,186.99469,36.58662,QSO,1.973
SDSS J123548.22+534004.8,188.95105,53.66801,QSO,1.97193
FBQS J143243.3+410328,218.18051,41.05779,QSO,1.970393
WISEA J102027.20+432056.3,155.11335,43.34898,QSO,1.967626
WISEA J122708.92+195751.8,186.78725,19.96442,QSO,1.9658
WISEA J100326.18+060740.5,150.85899,6.12806,*,1.965
WISEA J111021.77+082846.7,167.59071,8.47964,*,1.965
WISE J165037.55+082452.3,252.65651,8.41451,QSO,1.965
SDSS J093051.23+582323.0,142.71348,58.38973,QSO,1.9645
WISEA J140810.27+104717.1,212.0428,10.7881,QSO,1.961643
WISEA J104143.39+044750.2,160.43093,4.79703,QSO,1.960793
PKS 1308+145,197.7826,14.29629,QSO,1.960426
WISEA J091417.66+185809.3,138.57357,18.96924,QSO,1.9573
[HB89] 0746+483,117.58515,48.24821,QSO,1.956159
3C 191,121.19988,10.25658,QSO,1.956
SDSS J084828.19+075451.2,132.1175,7.91428,*,1.955
WISEA J084900.84+560350.0,132.25354,56.06392,QSO,1.955
WISEA J090542.93+210034.5,136.42921,21.00986,*,1.955
WISEA J120504.78+304105.3,181.27001,30.68484,*,1.955
WISEA J130214.65+203918.6,195.56108,20.65518,*,1.955
WISEA J141636.64+130715.6,214.15292,13.12089,*,1.955
SDSS J143813.72+364450.8,219.5572,36.74746,QSO,1.955
WISE J163731.37+195024.3,249.38067,19.84006,QSO,1.954463
WISEA J084605.15+163902.9,131.52154,16.65072,QSO,1.95191
WISEA J140130.70+415515.6,210.37787,41.92091,QSO,1.95064
WISEA J072636.35+063643.0,111.65152,6.6119,QSO,1.95
WISEA J131556.29+173644.7,198.98478,17.61238,QSO,1.95
[HB89] 1109+350,168.16154,34.77753,QSO,1.9495
WISEA J151312.71+303542.9,228.30289,30.59521,QSO,1.948602
[HB89] 1710+329,257.98266,32.88356,QSO,1.946359
B3 0742+447,116.61767,44.61445,QSO,1.945617
WISEA J101827.85+053029.9,154.61603,5.50832,QSO,1.945255
[HB89] 1559+173,240.33499,17.2378,QSO,1.944
WISEA J092454.59+491803.9,141.22732,49.30118,QSO,1.943497
WISE J171715.16+262149.0,259.3132,26.36358,QSO,1.94084
[HB89] 1656+348,254.50591,34.72456,QSO,1.937039
[HB89] 0748+333,117.97364,33.22217,QSO,1.935716
WISEA J125844.34+544328.6,194.68475,54.72491,*,1.935
WISEA J160627.60+312606.4,241.61499,31.43506,QSO,1.933442
SDSS J132901.41+105304.7,202.25589,10.8847,QSO,1.932718
SBS 1543+517,236.26176,51.58358,QSO,1.932614
WISEA J132830.54+113132.5,202.12715,11.5258,QSO,1.93104
[HB89] 1702+298,256.03003,29.78312,QSO,1.927
WISEA J075039.92+191947.3,117.66638,19.32981,QSO,1.925714
SDSS J074319.77+185818.5,115.83239,18.97183,*,1.925
4C +00.33,148.59883,0.73097,UvES,1.925
WISEA J140145.72+583542.2,210.44042,58.59507,QSO,1.923
B3 1516+440,229.44071,43.85134,QSO,1.921152
WISEA J085302.58+200421.6,133.26074,20.0727,QSO,1.920181
B2 0917+29,140.17716,29.27173,QSO,1.917416
FBQS J092913.9+375742,142.30808,37.96194,QSO,1.916321
WISEA J093310.46+610645.4,143.29347,61.11263,QSO,1.915257
WISEA J133426.96+343425.8,203.61208,34.57379,*,1.915
WISEA J163646.39+355743.5,249.19338,35.96213,QSO,1.91151
WISEA J105233.15+013559.3,163.13811,1.59975,QSO,1.91
B3 0925+449,142.10057,44.768,QSO,1.907234
SBS 1533+588,233.73852,58.65652,QSO,1.907111
WISEA J075321.94+350733.6,118.34136,35.12591,QSO,1.906955
WISEA J120219.68+081637.9,180.58208,8.27731,*,1.905
WISEA J104410.67+532220.7,161.04447,53.37237,QSO,1.901146
WISEA J144302.16+480455.8,220.75913,48.08216,QSO,1.897554
[HB89] 1634+176,249.06969,17.58553,QSO,1.897
WISE J085042.24+515911.6,132.67604,51.98658,QSO,1.895969
WISEA J134002.97+390038.2,205.01247,39.01076,QSO,1.895
[HB89] 0741+169,115.98191,16.80285,QSO,1.894
B3 0922+425,141.35237,42.29158,QSO,1.893539
B3 1349+388,207.83269,38.63728,QSO,1.888
WISEA J112129.59+270417.5,170.37323,27.07141,QSO,1.886742
WISEA J113617.46+604710.0,174.0729,60.78607,QSO,1.8848
[HB89] 0808+289,122.90375,28.75099,QSO,1.883596
[HB89] 1214+106,184.25573,10.33138,QSO,1.883536
WISEA J100842.70+621956.0,152.178,62.33219,QSO,1.882651
[HB89] 0955+476,149.58196,47.41884,QSO,1.882105
[HB89] 0843+136,131.44664,13.48284,QSO,1.87965
4C +22.35,185.18708,22.568,QSO,1.8766
WISEA J154855.12+172741.0,237.22961,17.46142,QSO,1.876069
SDSS J095232.02+351252.5,148.13344,35.21456,QSO,1.875602
B3 0922+407,141.50178,40.49713,QSO,1.87555
WISEA J112152.33+493225.5,170.46792,49.54031,QSO,1.875
WISEA J120451.68+040814.0,181.21533,4.13725,UvES,1.875
B2 1025+24,157.08858,24.02271,QSO,1.870019
B2 1533+31,233.9973,31.44184,QSO,1.87
[HB89] 1722+330,261.05916,33.05109,QSO,1.87
B3 1607+379,242.27409,37.82194,QSO,1.868664
WISEA J154521.06+014517.2,236.33779,1.75481,QSO,1.8677
WISEA J103743.68+022356.3,159.43199,2.39908,G,1.86701
[HB89] 1059+282,165.55954,27.95241,QSO,1.864554
WISEA J090111.87+044858.9,135.29942,4.81633,QSO,1.860304
WISEA J082952.59+185250.9,127.46921,18.88087,QSO,1.86029
B3 1157+414,180.01622,41.14511,QSO,1.858775
FBQS J134536.9+382312,206.40393,38.38678,QSO,1.858407
WISEA J111526.92+211524.3,168.8622,21.25683,QSO,1.8574
WISEA J072614.27+215320.1,111.55942,21.88892,QSO,1.857
WISEA J103506.00+565257.9,158.7751,56.88278,QSO,1.856488
B3 0724+467,112.15717,46.67092,QSO,1.856
WISE J154200.96+204540.3,235.50404,20.76122,QSO,1.8559
WISEA J133511.90+025309.5,203.79958,2.88594,QSO,1.855106
WISE J142020.89+170329.2,215.08705,17.0581,QSO,1.854
WISEA J124850.95+483953.5,192.21229,48.66477,QSO,1.8525
PKS 1718+23,260.04417,23.592,QSO,1.852
B3 0808+408,123.01265,40.68565,*,1.845
WISEA J105130.93+601225.3,162.87906,60.20706,*,1.845
WISEA J121453.86+164039.6,183.72441,16.67762,*,1.845
WISEA J144427.97+311313.9,221.11655,31.22054,*,1.845
WISEA J155503.70+381214.5,238.76543,38.20416,*,1.845
WISEA J101824.96+602115.3,154.60402,60.35422,QSO,1.843719
WISEA J100339.43+101936.6,150.91433,10.32689,QSO,1.842622
[HB89] 0844+319,131.98504,31.79947,QSO,1.841858
WISEA J092241.41+133044.2,140.67254,13.51233,QSO,1.8415
WISEA J100311.57+505705.0,150.79817,50.95144,QSO,1.840927
[HB89] 1502+106,226.10408,10.49422,QSO,1.838306
WISEA J145738.12+074954.8,224.40887,7.83186,QSO,1.838
B3 1709+438,257.84954,43.81047,QSO,1.838
WISEA J131130.18+311606.9,197.87577,31.26861,QSO,1.837602
WISEA J080307.31+195218.9,120.78054,19.87195,*,1.835
WISEA J075221.76+353052.6,118.09067,35.51466,QSO,1.834802
WISEA J145633.40+000554.8,224.13928,0.09876,QSO,1.83424
WISEA J135038.24+613248.5,207.65911,61.54681,QSO,1.834
SDSS J123106.80+475907.7,187.77839,47.98551,QSO,1.832729
WISEA J095126.21+493218.8,147.85926,49.53856,QSO,1.831757
SDSS J135947.90+270828.3,209.94962,27.14122,QSO,1.830775
WISEA J110242.77+594119.5,165.67818,59.68877,QSO,1.83
[HB89] 1417+385,214.94422,38.36347,QSO,1.829579
WISEA J131040.72+020126.8,197.66975,2.02417,QSO,1.828958
WISEA J083615.79+005300.5,129.0658,0.88333,QSO,1.826
WISE J150805.13+185243.3,227.02143,18.87868,QSO,1.8247
WISEA J103614.66+153855.1,159.06113,15.64864,QSO,1.8222
[HB89] 1508+168,227.66101,16.66951,QSO,1.82
B3 1124+455,171.74023,45.26841,QSO,1.819182
WISEA J093811.53+161716.6,144.54808,16.28789,QSO,1.8186
[HB89] 1211+334 NED02,183.51922,33.17179,QSO,1.818
WISE J162507.06+090239.4,246.27945,9.04427,QSO,1.8179
[HB89] 1409+344,212.98027,34.2528,QSO,1.815792
[HB89] 1633+382,248.81455,38.13458,QSO,1.813091
[HB89] 1603+179,241.50534,17.79478,QSO,1.813
SDSS J101803.26+265009.0,154.5136,26.83584,QSO,1.811924
SDSS J165535.81+180621.3,253.89921,18.10594,QSO,1.811781
LBQS 1216+1754,184.69421,17.63814,QSO,1.81
WISEA J171701.19+191740.7,259.25486,19.29463,QSO,1.81
SDSS J081247.78+252242.0,123.19912,25.37836,QSO,1.80777
WISEA J112459.39+164405.1,171.24749,16.7348,QSO,1.8069
WISEA J123213.80+180926.5,188.05753,18.15734,QSO,1.8065
B2 0802+39,121.49104,39.67922,QSO,1.805814
WISEA J091453.07+292241.9,138.72123,29.37845,*,1.805
WISE J101241.39+243923.2,153.17242,24.6565,QSO,1.805
B2 1511+31,228.35865,31.23117,*,1.805
B3 0722+415,111.59342,41.41213,QSO,1.804573
B3 1603+375,241.39069,37.38088,QSO,1.80244
B2 1106+30,167.41835,29.99799,QSO,1.80085
WISEA J144219.49+523621.6,220.58111,52.60601,QSO,1.8
WISEA J163638.18+211255.5,249.1591,21.21544,QSO,1.799017
4C +59.26,255.5836,59.26072,QSO,1.798444
SDSS J112813.32+592515.1,172.05559,59.42078,QSO,1.795
[HB89] 1629+120,247.93859,11.93416,QSO,1.795
WISEA J083731.88+481013.3,129.38288,48.17035,QSO,1.79354
WISE J135341.20+604423.1,208.42171,60.73978,QSO,1.793219
WISEA J115103.00+592334.9,177.76255,59.39309,QSO,1.7928
WISEA J150711.61+511716.9,226.7984,51.28802,QSO,1.790958
B3 1015+463,154.53677,46.09042,QSO,1.789259
WISE J160213.83+241837.9,240.55766,24.3105,QSO,1.788871
WISEA J154003.72+104459.1,235.01554,10.74977,QSO,1.7868
WISEA J101025.83+185156.5,152.60755,18.86542,QSO,1.786159
B3 0951+422,148.5524,42.01921,G,1.783
WISEA J141416.66+100823.3,213.56943,10.13983,QSO,1.782838
WISEA J120123.22+580719.9,180.34684,58.12218,QSO,1.782111
[HB89] 1148+568,177.69158,56.54898,QSO,1.782
[HB89] 0839+447,130.71832,44.56961,QSO,1.780433
WISEA J080240.91+160104.6,120.67042,16.01796,QSO,1.779067
WISEA J090529.08+154158.9,136.37122,15.6996,QSO,1.778363
B3 0909+418,138.07323,41.65933,QSO,1.77709
WISEA J161149.05+185638.6,242.95436,18.94392,QSO,1.776
4C +40.19,122.26316,40.54909,UvES,1.775
WISEA J121213.82+054000.6,183.05766,5.66697,UvES,1.775
WISEA J140730.67+044935.1,211.87781,4.82637,UvES,1.775
B2 1438+38B,220.09307,38.33712,QSO,1.775
[HB89] 0945+114,146.94107,11.23166,QSO,1.773098
SDSS J091508.77+205607.4,138.78659,20.93538,QSO,1.770055
SDSS J132718.72+024757.4,201.82804,2.7993,QSO,1.769652
WISEA J145344.24+102557.2,223.43434,10.43266,QSO,1.769598
[HB89] 0928+008,142.71772,0.58304,QSO,1.768559
WISEA J172852.61+564143.9,262.2193,56.69541,QSO,1.765471
WISEA J105443.02+150656.3,163.67925,15.11563,VisS,1.765
WISEA J095622.63+575355.8,149.09431,57.89886,QSO,1.764579
B3 1626+473,247.02314,47.24605,QSO,1.764332
B2 0815+24,124.51396,24.81804,QSO,1.764
[HB89] 1221+113,186.08258,11.12309,QSO,1.760965
[HB89] 0831+101,128.66924,9.96526,QSO,1.76
[HB89] 0856+124,134.89074,12.27594,QSO,1.76
[HB89] 1334+119,204.28897,11.67004,QSO,1.759782
B2 1144+32,176.65327,32.001,QSO,1.759628
WISE J123932.76+044305.3,189.88648,4.71812,QSO,1.758573
B3 1018+448,155.30353,44.58363,QSO,1.757555
WISEA J144711.64+312520.8,221.7984,31.42228,*,1.755
WISE J090912.15+083541.1,137.30066,8.59475,QSO,1.754402
[HB89] 0926+117,142.18079,11.57351,QSO,1.754
B3 0922+422,141.49703,42.06042,QSO,1.753592
B3 1042+414,161.44063,41.15238,QSO,1.753375
WISE J131458.42+560342.4,198.74341,56.06177,QSO,1.749474
PKS 1028+09,157.65992,8.89025,QSO,1.748958
WISEA J132457.50+325145.9,201.23965,32.86275,QSO,1.747785
FBQS J105951.9+405113,164.96628,40.85395,QSO,1.747637
FBQS J155657.7+425944,239.24048,42.99553,QSO,1.746808
WISEA J120745.99+112749.8,181.94193,11.46407,*,1.745
B3 1715+391,259.36878,39.08967,*,1.745
WISEA J114954.40+271128.4,177.47677,27.19123,QSO,1.744174
2MASS J08441705+1340388,131.07096,13.67742,QSO,1.741803
B2 1128+38,172.72201,38.25515,QSO,1.740457
[HB89] 0904+386,136.9396,38.46085,QSO,1.739587
WISEA J141306.74+474204.6,213.27807,47.70127,QSO,1.738112
B2 0819+25,125.56021,25.64235,QSO,1.738
WISE J152304.52+572153.2,230.76886,57.36467,QSO,1.73724
WISEA J080555.67+344132.6,121.48197,34.69232,QSO,1.737085
[HB89] 1031+147,158.65555,14.49614,QSO,1.735476
WISEA J094924.17+292139.4,147.35088,29.36123,*,1.735
WISE J081710.54+235224.1,124.29395,23.87332,QSO,1.732945
WISE J132250.59+500334.7,200.71085,50.05964,QSO,1.731332
B2 0840+37,130.97029,37.70786,QSO,1.731037
WISEA J105611.87+053111.8,164.04948,5.51997,QSO,1.729421
WISEA J105239.15+052456.9,163.16321,5.41567,QSO,1.72707
WISEA J141121.95+591704.3,212.8416,59.28453,QSO,1.725
B3 0909+445,138.21304,44.36796,QSO,1.72422
WISEA J094842.84+160853.1,147.17859,16.14816,QSO,1.7239
WISEA J102258.39+123429.8,155.74339,12.57494,QSO,1.723859
B2 0900+27,135.88757,27.32439,QSO,1.723738
FBQS J164240.4+252307,250.66838,25.38547,QSO,1.723445
[HB89] 0922+005,141.28256,0.32054,QSO,1.723009
WISEA J075649.46+112825.6,119.20613,11.47378,QSO,1.722703
B3 1422+473,216.1545,47.09908,QSO,1.721926
WISEA J093731.25+291702.7,144.38002,29.28389,QSO,1.721921
SBS 1045+604,162.14039,60.14603,QSO,1.721748
SDSS J141107.82+003606.6,212.78266,0.60199,QSO,1.721031
WISEA J111010.45+121708.1,167.54359,12.28557,QSO,1.721008
WISEA J084914.25+275729.8,132.30947,27.95826,QSO,1.720868
WISE J100800.81+062121.2,152.0034,6.35589,QSO,1.72
WISE J132217.26+294551.3,200.57202,29.7643,QSO,1.718865
WISE J125503.88+480952.8,193.7662,48.16471,QSO,1.718
WISE J110334.79+111443.1,165.89497,11.24527,QSO,1.71732
WISE J151005.88+595853.2,227.52452,59.98148,QSO,1.716426
WISE J122851.76+485801.4,187.2157,48.96702,QSO,1.716056
WISE J162442.22+625931.4,246.17587,62.99208,QSO,1.7155
WISEA J080824.10+351416.6,122.10029,35.23793,*,1.715
WISEA J151300.58+100937.3,228.25243,10.16041,*,1.715
SDSS J133410.52+384643.2,203.54386,38.77866,QSO,1.71411
WISEA J151618.00+052433.9,229.07504,5.40944,QSO,1.7131
WISE J101603.13+051302.2,154.01307,5.21732,QSO,1.71272
WISEA J074729.63+492022.9,116.8735,49.33964,QSO,1.709323
[HB89] 1541+355,235.7534,35.42123,QSO,1.709067
WISEA J092319.13+101206.9,140.82972,10.20194,QSO,1.708923
WISEA J104624.03+535426.3,161.60016,53.90729,QSO,1.707797
3C 243,156.63317,6.45917,QSO,1.70756
PKS 1427+109,217.54058,10.72413,QSO,1.706734
B2 0739+39B,115.79119,39.69188,QSO,1.705287
FBQS J124918.3+281743,192.32671,28.29545,QSO,1.705
B2 1420+24B,215.69203,24.71583,QSO,1.703969
B2 1500+40,225.50206,39.93414,QSO,1.70349
SDSS J150759.72+041512.1,226.99889,4.25333,QSO,1.7029
WISEA J140148.64+071352.4,210.45271,7.23126,QSO,1.699129
FBQS J0744+2959,116.05021,29.98525,QSO,1.698374
B2 0745+30A,117.03945,30.10848,QSO,1.698194
SDSS J081529.47+095440.6,123.8728,9.91131,QSO,1.6978
WISEA J111530.54+204203.3,168.87739,20.70097,*,1.695
WISE J102644.63+644809.4,156.68598,64.80267,QSO,1.694592
WISEA J124230.88+440215.7,190.62876,44.03767,QSO,1.694125
[HB89] 0846+145,132.19893,14.34937,QSO,1.693045
B3 1107+443,167.69311,44.0572,QSO,1.693
B2 0927+21,142.65865,21.58375,QSO,1.692547
UM 427,171.42625,0.01706,QSO,1.692241
[HB89] 0836+195,129.77893,19.36354,QSO,1.691772
B2 1136+28A,174.89128,27.96075,QSO,1.691131
WISEA J105255.62+055113.3,163.23191,5.85359,QSO,1.68779
B2 1001+32A,150.98985,32.73432,QSO,1.686125
B2 1055+24,164.53196,24.46533,*,1.685
B3 1138+406,175.23991,40.37172,*,1.685
[HB89] 1109+437,168.16414,43.42965,QSO,1.683916
WISEA J171212.37+605328.8,258.05157,60.89136,QSO,1.6835
WISEA J090219.29+540257.2,135.58036,54.04924,QSO,1.682
WISEA J115317.89+164208.3,178.32451,16.70227,QSO,1.681778
WISE J142329.93+515008.9,215.87484,51.83574,QSO,1.68155
WISEA J132211.40+214812.1,200.54752,21.80341,QSO,1.6803
FBQS J113442.0+411330,173.67536,41.22504,QSO,1.678554
SDSS J094248.67+041020.6,145.70283,4.17244,QSO,1.678474
[HB89] 1308+182,197.73617,17.99381,QSO,1.677
WISEA J092853.50+570735.2,142.22296,57.12648,QSO,1.676726
4C +04.34,155.14182,3.84759,UvES,1.675
WISEA J111716.59+575811.5,169.31918,57.96993,QSO,1.670853
4C +48.41,254.44533,48.14251,QSO,1.669
WISEA J131336.41+012441.0,198.40169,1.41139,QSO,1.668825
WISEA J142123.07+464548.0,215.34614,46.76333,QSO,1.667473
3C 280.1,195.13877,40.15214,QSO,1.667065
WISEA J134703.11+385024.7,206.7629,38.84022,QSO,1.666756
WISEA J092124.39+013834.5,140.35162,1.64296,QSO,1.665647
