J1022+1853,155.7298833,18.892825,[HB89] 1020+191,2.136,QSO,529.25

,,,,,,
,,,,,,
J1239+0730,189.8524333,7.504825,[HB89] 1236+077,1.377677,QSO,528.41

,,,,,,


,,,,,,
,,,,,,
,,,,,,
,,,,,,

,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J0850+1522,132.7159292,15.37089444,[HB89] 0848+155,2.014385,QSO,520.62
,,,,,,
,,,,,,
J0747+4618,116.9314875,46.31602222,4C +46.16,2.926,G,520.32
,,,,,,
,,,,,,
,,,,,,

,,,,,,

,,,,,,

J1013+2449,153.4725875,24.82121389,FBQS J101353.4+244916,1.63494,QSO,517.34
J1015+0158,153.8167083,1.981327778,LBQS 1012+0213,1.374694,QSO,516.69
J1611+1859,242.7833542,18.99468056,WISEA J161108.08+185941.1,1.528474,QSO,516.64


,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1339+6328,204.8490292,63.48281667,WISEA J133923.77+632858.4,2.559888,QSO,512.92
J1436+6319,219.1556917,63.32028611,4C +63.20,4.261,G,512.7
J1012+0630,153.0559458,6.515552778,AT 2017ezy,2.082995,QSO,512.65

,,,,,,
,,,,,,
,,,,,,

,,,,,,
,,,,,,

,,,,,,

,,,,,,

,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1642+2523,250.6683542,25.38545833,FBQS J164240.4+252307,1.724026,QSO,504.02
,,,,,,
,,,,,,
J0929+5013,142.3143833,50.22668056,WISE J092915.43+501336.0,4.162489,QSO,503.44

,,,,,,
J1659+5731,254.9415083,57.52569722,[HB89] 1658+575,2.173,QSO,502.05
,,,,,,
,,,,,,
J0823+2928,125.9214083,29.47451944,[HB89] 0820+296,2.372055,QSO,501.61
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1526+0959,231.693025,9.986180556,[HB89] 1524+101,1.359211,QSO,500.4
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1300+4009,195.1411458,40.15101389,3C 280.1,1.670797,QSO,497.56
,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
